alpha,fs,train_accuracy,val_accuracy,test_accuracy
0.0001,8599,0.8272608125819135,0.6024464831804281,0.616936716600428
0.0001,9599,0.832437745740498,0.5984709480122324,0.6111280953836747
0.0001,10599,0.8384010484927916,0.5978593272171254,0.6044023234484867
0.0001,11599,0.8442988204456094,0.5957186544342508,0.6028737389177622
0.0001,12599,0.8518348623853211,0.5951070336391437,0.6013451543870376
0.0001,13599,0.858519003931848,0.5944954128440367,0.6001222867624579
0.0001,14599,0.8636959370904325,0.591743119266055,0.5976765515132987
0.0001,15599,0.8676933158584534,0.5889908256880734,0.5952308162641394
0.0001,16599,0.8718217562254259,0.5886850152905199,0.5903393457658208
0.0001,17599,0.8722804718217563,0.5853211009174312,0.5842250076429226
0.0001,18599,0.8725425950196593,0.5844036697247706,0.5823907062060532
0.0001,19599,0.8725425950196593,0.5779816513761468,0.5771935188015898
0.0001,20599,0.8725425950196593,0.573394495412844,0.572913482115561
0.0001,21599,0.8725425950196593,0.5691131498470948,0.5689391623356772
1e-05,5599,0.7924639580602884,0.6079510703363914,0.6251910730663406
1e-05,6599,0.8088466579292267,0.6048929663608563,0.6212167532864568
1e-05,7599,0.8177588466579292,0.6027522935779817,0.6126566799143993
1e-05,8599,0.8273263433813892,0.6024464831804281,0.6154081320697035
1e-05,9599,0.8325688073394495,0.5981651376146789,0.6089880770406604
1e-05,10599,0.8385976408912189,0.5978593272171254,0.6022623051054723
1e-05,11599,0.8445609436435124,0.5960244648318043,0.6007337205747478
1e-05,12599,0.8521625163826999,0.5954128440366973,0.5992051360440233
1e-05,13599,0.8589121887287025,0.5948012232415902,0.5976765515132987
1e-05,14599,0.8641546526867627,0.5920489296636086,0.5949250993579945
1e-05,15599,0.8681520314547837,0.5896024464831804,0.5921736472026903
1e-05,16599,0.872346002621232,0.5892966360856269,0.5872821767043718
1e-05,17599,0.8729357798165137,0.5862385321100917,0.5814735554876185
1e-05,18599,0.8731979030144168,0.5853211009174312,0.5793335371446041
1e-05,19599,0.8731979030144168,0.5795107033639144,0.5741363497401406
1e-05,20599,0.8731979030144168,0.5752293577981651,0.5698563130541119
1e-05,21599,0.8731979030144168,0.5706422018348624,0.5652705594619383
1e-06,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-06,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-06,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-06,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-06,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-06,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-06,11599,0.8445609436435124,0.5960244648318043,0.6004280036686028
1e-06,12599,0.8521625163826999,0.5954128440366973,0.5988994191378784
1e-06,13599,0.8589121887287025,0.5948012232415902,0.5973708346071538
1e-06,14599,0.8641546526867627,0.5920489296636086,0.5946193824518495
1e-06,15599,0.8681520314547837,0.5892966360856269,0.5921736472026903
1e-06,16599,0.872346002621232,0.5889908256880734,0.5872821767043718
1e-06,17599,0.872870249017038,0.5859327217125382,0.5811678385814736
1e-06,18599,0.8731979030144168,0.5853211009174312,0.5790278202384592
1e-06,19599,0.8731979030144168,0.5795107033639144,0.5738306328339957
1e-06,20599,0.8731979030144168,0.5752293577981651,0.569550596147967
1e-06,21599,0.8731979030144168,0.5709480122324159,0.5649648425557934
1e-07,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-07,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-07,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-07,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-07,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-07,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-07,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-07,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-07,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-07,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-07,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-07,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-07,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-07,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-07,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-07,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-07,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-08,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-08,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-08,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-08,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-08,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-08,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-08,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-08,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-08,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-08,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-08,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-08,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-08,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-08,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-08,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-08,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-08,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-09,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-09,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-09,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-09,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-09,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-09,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-09,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-09,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-09,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-09,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-09,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-09,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-09,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-09,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-09,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-09,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-09,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-10,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-10,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-10,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-10,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-10,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-10,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-10,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-10,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-10,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-10,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-10,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-10,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-10,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-10,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-10,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-10,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-10,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
